Timestamp,"Data
"
27:46.1,"Roll: -132.78 degrees, Pitch: -87.56 degrees"
27:46.1,"Roll: -127.11 degrees, Pitch: -88.08 degrees"
27:46.1,"Roll: -143.66 degrees, Pitch: -87.66 degrees"
27:46.1,"Roll: -145.29 degrees, Pitch: -87.51 degrees"
27:46.1,"Roll: -130.48 degrees, Pitch: -87.96 degrees"
27:46.1,"Roll: -137.51 degrees, Pitch: -87.61 degrees"
27:46.2,"Roll: -134.14 degrees, Pitch: -87.46 degrees"
27:46.2,"Roll: -138.87 degrees, Pitch: -87.46 degrees"
27:46.2,"Roll: -141.60 degrees, Pitch: -87.27 degrees"
27:46.2,"Roll: -125.15 degrees, Pitch: -87.68 degrees"
27:46.2,"Roll: -133.90 degrees, Pitch: -87.53 degrees"
27:46.2,"Roll: -132.99 degrees, Pitch: -87.83 degrees"
27:46.2,"Roll: -134.26 degrees, Pitch: -87.80 degrees"
27:46.2,"Roll: -146.31 degrees, Pitch: -87.44 degrees"
27:46.2,"Roll: -146.07 degrees, Pitch: -87.33 degrees"
27:46.3,"Roll: -142.96 degrees, Pitch: -87.26 degrees"
27:46.3,"Roll: -163.30 degrees, Pitch: -84.49 degrees"
27:46.3,"Roll: -176.28 degrees, Pitch: -79.12 degrees"
27:46.3,"Roll: 168.12 degrees, Pitch: -69.91 degrees"
27:46.3,"Roll: 171.36 degrees, Pitch: -85.17 degrees"
27:46.3,"Roll: -54.03 degrees, Pitch: -85.08 degrees"
27:46.3,"Roll: -28.21 degrees, Pitch: -81.68 degrees"
27:46.3,"Roll: -52.97 degrees, Pitch: -84.98 degrees"
27:46.3,"Roll: -24.99 degrees, Pitch: -80.69 degrees"
27:46.4,"Roll: -13.67 degrees, Pitch: -75.31 degrees"
27:46.4,"Roll: -0.79 degrees, Pitch: -71.63 degrees"
27:46.4,"Roll: -5.85 degrees, Pitch: -61.91 degrees"
27:46.4,"Roll: -7.62 degrees, Pitch: -59.11 degrees"
27:46.4,"Roll: -7.59 degrees, Pitch: -62.65 degrees"
27:46.4,"Roll: -14.37 degrees, Pitch: -65.63 degrees"
27:46.4,"Roll: -61.95 degrees, Pitch: -73.48 degrees"
27:46.4,"Roll: -142.84 degrees, Pitch: -70.05 degrees"
27:46.4,"Roll: 14.07 degrees, Pitch: -75.96 degrees"
27:46.5,"Roll: 151.08 degrees, Pitch: -73.48 degrees"
27:46.5,"Roll: 166.45 degrees, Pitch: -56.56 degrees"
27:46.5,"Roll: 176.19 degrees, Pitch: -64.68 degrees"
27:46.5,"Roll: -166.77 degrees, Pitch: -78.85 degrees"
27:46.5,"Roll: -30.55 degrees, Pitch: -81.80 degrees"
27:46.5,"Roll: -17.42 degrees, Pitch: -73.60 degrees"
27:46.5,"Roll: -12.66 degrees, Pitch: -79.17 degrees"
27:46.5,"Roll: -148.82 degrees, Pitch: -87.05 degrees"
27:46.5,"Roll: -165.11 degrees, Pitch: -80.03 degrees"
27:46.6,"Roll: -169.05 degrees, Pitch: -86.87 degrees"
27:46.6,"Roll: 159.12 degrees, Pitch: -85.06 degrees"
27:46.6,"Roll: -159.21 degrees, Pitch: -85.35 degrees"
27:46.6,"Roll: -63.12 degrees, Pitch: -85.98 degrees"
27:46.6,"Roll: -26.21 degrees, Pitch: -84.50 degrees"
27:46.6,"Roll: -41.14 degrees, Pitch: -88.25 degrees"
27:46.6,"Roll: 175.47 degrees, Pitch: -79.11 degrees"
27:46.6,"Roll: -173.20 degrees, Pitch: -66.02 degrees"
27:46.6,"Roll: 152.38 degrees, Pitch: -87.66 degrees"
27:46.7,"Roll: 74.05 degrees, Pitch: -89.01 degrees"
27:46.7,"Roll: -99.92 degrees, Pitch: -85.20 degrees"
27:46.7,"Roll: -73.70 degrees, Pitch: -87.58 degrees"
27:46.7,"Roll: -18.17 degrees, Pitch: -84.23 degrees"
27:46.7,"Roll: -114.44 degrees, Pitch: -89.37 degrees"
27:46.7,"Roll: -162.22 degrees, Pitch: -85.15 degrees"
27:46.7,"Roll: -164.73 degrees, Pitch: -86.27 degrees"
27:46.7,"Roll: -111.47 degrees, Pitch: -88.72 degrees"
27:46.7,"Roll: -42.99 degrees, Pitch: -86.33 degrees"
27:46.8,"Roll: -37.06 degrees, Pitch: -86.81 degrees"
27:46.8,"Roll: -84.94 degrees, Pitch: -88.50 degrees"
27:46.8,"Roll: -56.10 degrees, Pitch: -88.08 degrees"
27:46.8,"Roll: -34.79 degrees, Pitch: -83.10 degrees"
27:46.8,"Roll: -29.36 degrees, Pitch: -72.76 degrees"
27:46.8,"Roll: -32.49 degrees, Pitch: -64.92 degrees"
27:46.8,"Roll: -32.89 degrees, Pitch: -67.67 degrees"
27:46.8,"Roll: -38.31 degrees, Pitch: -74.34 degrees"
27:46.8,"Roll: -81.75 degrees, Pitch: -83.95 degrees"
27:46.9,"Roll: -173.71 degrees, Pitch: -70.59 degrees"
27:46.9,"Roll: 155.56 degrees, Pitch: -40.49 degrees"
27:46.9,"Roll: 154.71 degrees, Pitch: -33.90 degrees"
27:46.9,"Roll: 164.79 degrees, Pitch: -56.32 degrees"
27:46.9,"Roll: -169.95 degrees, Pitch: -68.23 degrees"
27:46.9,"Roll: -169.63 degrees, Pitch: -56.75 degrees"
27:46.9,"Roll: -165.40 degrees, Pitch: -47.05 degrees"
27:46.9,"Roll: -168.58 degrees, Pitch: -43.27 degrees"
27:46.9,"Roll: -157.38 degrees, Pitch: -69.55 degrees"
27:46.9,"Roll: -174.91 degrees, Pitch: -53.73 degrees"
27:47.0,"Roll: 178.06 degrees, Pitch: -42.04 degrees"
27:47.0,"Roll: 175.39 degrees, Pitch: -39.19 degrees"
27:47.0,"Roll: -179.86 degrees, Pitch: -40.67 degrees"
27:47.0,"Roll: 179.35 degrees, Pitch: -46.53 degrees"
27:47.0,"Roll: 176.41 degrees, Pitch: -44.18 degrees"
27:47.0,"Roll: 173.76 degrees, Pitch: -31.12 degrees"
27:47.0,"Roll: 177.58 degrees, Pitch: -27.71 degrees"
27:47.0,"Roll: 172.89 degrees, Pitch: -47.59 degrees"
27:47.0,"Roll: 167.54 degrees, Pitch: -54.74 degrees"
27:47.1,"Roll: 179.24 degrees, Pitch: -80.76 degrees"
27:47.1,"Roll: 131.61 degrees, Pitch: -79.61 degrees"
27:47.1,"Roll: 138.65 degrees, Pitch: -65.90 degrees"
27:47.1,"Roll: 141.90 degrees, Pitch: -53.64 degrees"
27:47.1,"Roll: 159.01 degrees, Pitch: -38.86 degrees"
27:47.1,"Roll: 161.24 degrees, Pitch: -44.28 degrees"
27:47.1,"Roll: 153.35 degrees, Pitch: -28.61 degrees"
27:47.1,"Roll: 145.81 degrees, Pitch: -58.25 degrees"
27:47.1,"Roll: 141.53 degrees, Pitch: -68.07 degrees"
27:47.2,"Roll: 136.50 degrees, Pitch: -67.10 degrees"
27:47.2,"Roll: 131.13 degrees, Pitch: -66.80 degrees"
27:47.2,"Roll: 128.92 degrees, Pitch: -66.61 degrees"
27:47.2,"Roll: 123.28 degrees, Pitch: -64.92 degrees"
27:47.2,"Roll: 119.96 degrees, Pitch: -65.50 degrees"
27:47.2,"Roll: 119.84 degrees, Pitch: -70.58 degrees"
27:47.2,"Roll: 116.28 degrees, Pitch: -78.97 degrees"
27:47.2,"Roll: 64.98 degrees, Pitch: -89.61 degrees"
27:47.2,"Roll: -65.90 degrees, Pitch: -87.57 degrees"
27:47.3,"Roll: 8.11 degrees, Pitch: -85.23 degrees"
27:47.3,"Roll: 39.00 degrees, Pitch: -76.88 degrees"
27:47.3,"Roll: 47.78 degrees, Pitch: -71.12 degrees"
27:47.3,"Roll: 56.82 degrees, Pitch: -74.56 degrees"
27:47.3,"Roll: 47.80 degrees, Pitch: -76.71 degrees"
27:47.3,"Roll: 31.17 degrees, Pitch: -67.03 degrees"
27:47.3,"Roll: -124.72 degrees, Pitch: -43.94 degrees"
27:47.3,"Roll: -37.72 degrees, Pitch: -16.85 degrees"
27:47.3,"Roll: -29.05 degrees, Pitch: -51.93 degrees"
27:47.4,"Roll: -47.05 degrees, Pitch: -65.17 degrees"
27:47.4,"Roll: -46.77 degrees, Pitch: -56.91 degrees"
27:47.4,"Roll: -17.00 degrees, Pitch: -46.80 degrees"
27:47.4,"Roll: -3.44 degrees, Pitch: -45.60 degrees"
27:47.4,"Roll: -13.30 degrees, Pitch: -43.89 degrees"
27:47.4,"Roll: -39.50 degrees, Pitch: -59.72 degrees"
27:47.4,"Roll: -46.58 degrees, Pitch: -52.23 degrees"
27:47.4,"Roll: -42.64 degrees, Pitch: -46.30 degrees"
27:47.4,"Roll: -34.88 degrees, Pitch: -43.44 degrees"
27:47.5,"Roll: -31.81 degrees, Pitch: -44.53 degrees"
27:47.5,"Roll: -26.08 degrees, Pitch: -49.17 degrees"
27:47.5,"Roll: -20.79 degrees, Pitch: -37.40 degrees"
27:47.5,"Roll: -21.04 degrees, Pitch: -22.37 degrees"
27:47.5,"Roll: -26.96 degrees, Pitch: -26.58 degrees"
27:47.5,"Roll: -30.45 degrees, Pitch: -27.45 degrees"
27:47.5,"Roll: -35.96 degrees, Pitch: -22.23 degrees"
27:47.5,"Roll: -38.01 degrees, Pitch: -20.04 degrees"
27:47.5,"Roll: -37.26 degrees, Pitch: -16.30 degrees"
27:47.6,"Roll: -32.82 degrees, Pitch: -9.22 degrees"
27:47.6,"Roll: -27.75 degrees, Pitch: -9.74 degrees"
27:47.6,"Roll: -18.86 degrees, Pitch: -13.67 degrees"
27:47.6,"Roll: -19.72 degrees, Pitch: -7.71 degrees"
27:47.6,"Roll: -27.18 degrees, Pitch: -1.77 degrees"
27:47.6,"Roll: -32.26 degrees, Pitch: 13.51 degrees"
27:47.6,"Roll: -24.37 degrees, Pitch: 11.73 degrees"
27:47.6,"Roll: -19.66 degrees, Pitch: -2.80 degrees"
27:47.6,"Roll: -19.05 degrees, Pitch: -5.93 degrees"
27:47.7,"Roll: -16.63 degrees, Pitch: -11.33 degrees"
27:47.7,"Roll: -19.60 degrees, Pitch: -8.85 degrees"
27:47.7,"Roll: -25.14 degrees, Pitch: 2.15 degrees"
27:47.7,"Roll: -22.36 degrees, Pitch: -1.18 degrees"
27:47.7,"Roll: -21.97 degrees, Pitch: -4.27 degrees"
27:47.7,"Roll: -23.76 degrees, Pitch: -3.86 degrees"
27:47.7,"Roll: -23.14 degrees, Pitch: -10.06 degrees"
27:47.7,"Roll: -25.37 degrees, Pitch: -15.51 degrees"
27:47.7,"Roll: -19.48 degrees, Pitch: -12.66 degrees"
27:47.8,"Roll: -13.63 degrees, Pitch: -8.53 degrees"
27:47.8,"Roll: -10.96 degrees, Pitch: -14.93 degrees"
27:47.8,"Roll: -11.45 degrees, Pitch: -14.89 degrees"
27:47.8,"Roll: -12.01 degrees, Pitch: -11.15 degrees"
27:47.8,"Roll: -11.16 degrees, Pitch: -11.10 degrees"
27:47.8,"Roll: -10.53 degrees, Pitch: -13.99 degrees"
27:47.8,"Roll: -14.54 degrees, Pitch: -11.41 degrees"
27:47.8,"Roll: -17.74 degrees, Pitch: -12.07 degrees"
27:47.8,"Roll: -21.35 degrees, Pitch: -16.39 degrees"
27:47.9,"Roll: -20.56 degrees, Pitch: -17.85 degrees"
27:47.9,"Roll: -15.90 degrees, Pitch: -15.54 degrees"
27:47.9,"Roll: -12.61 degrees, Pitch: -10.33 degrees"
27:47.9,"Roll: -12.75 degrees, Pitch: -11.48 degrees"
27:47.9,"Roll: -13.25 degrees, Pitch: -10.84 degrees"
27:47.9,"Roll: -15.55 degrees, Pitch: -11.65 degrees"
27:47.9,"Roll: -16.73 degrees, Pitch: -10.11 degrees"
27:47.9,"Roll: -16.20 degrees, Pitch: -8.31 degrees"
27:47.9,"Roll: -15.33 degrees, Pitch: -4.91 degrees"
27:47.9,"Roll: -14.88 degrees, Pitch: -4.00 degrees"
27:48.0,"Roll: -14.95 degrees, Pitch: -3.98 degrees"
27:48.0,"Roll: -16.27 degrees, Pitch: -3.78 degrees"
27:48.0,"Roll: -16.58 degrees, Pitch: -7.22 degrees"
27:48.0,"Roll: -15.72 degrees, Pitch: -9.57 degrees"
27:48.0,"Roll: -13.84 degrees, Pitch: -5.02 degrees"
27:48.0,"Roll: -14.25 degrees, Pitch: -3.91 degrees"
27:48.0,"Roll: -15.63 degrees, Pitch: -3.15 degrees"
27:48.0,"Roll: -15.57 degrees, Pitch: -3.85 degrees"
27:48.0,"Roll: -14.17 degrees, Pitch: -1.80 degrees"
27:48.1,"Roll: -10.84 degrees, Pitch: -0.63 degrees"
27:48.1,"Roll: -7.47 degrees, Pitch: -2.43 degrees"
27:48.1,"Roll: -4.39 degrees, Pitch: -2.62 degrees"
27:48.1,"Roll: -2.84 degrees, Pitch: -4.04 degrees"
27:48.1,"Roll: -0.50 degrees, Pitch: -5.65 degrees"
27:48.1,"Roll: -1.18 degrees, Pitch: -7.61 degrees"
27:48.1,"Roll: -2.53 degrees, Pitch: -9.01 degrees"
27:48.1,"Roll: -2.48 degrees, Pitch: -9.67 degrees"
27:48.1,"Roll: -0.65 degrees, Pitch: -10.19 degrees"
27:48.2,"Roll: 2.04 degrees, Pitch: -11.10 degrees"
27:48.2,"Roll: 2.50 degrees, Pitch: -11.68 degrees"
27:48.2,"Roll: 5.90 degrees, Pitch: -12.32 degrees"
27:48.2,"Roll: 11.75 degrees, Pitch: -13.48 degrees"
27:48.2,"Roll: 16.85 degrees, Pitch: -17.94 degrees"
27:48.2,"Roll: 21.17 degrees, Pitch: -15.50 degrees"
27:48.2,"Roll: 25.54 degrees, Pitch: -16.45 degrees"
27:48.2,"Roll: 31.64 degrees, Pitch: -14.59 degrees"
27:48.2,"Roll: 39.61 degrees, Pitch: -10.94 degrees"
27:48.3,"Roll: 48.00 degrees, Pitch: -7.57 degrees"
27:48.3,"Notification sent: Angle 40 detected"
27:48.3,"Notification sent: Angle 50 detected"
27:48.7,"Roll: 23.72 degrees, Pitch: -19.58 degrees"
27:48.7,"Roll: 17.51 degrees, Pitch: -20.60 degrees"
27:48.8,"Roll: 10.66 degrees, Pitch: -20.53 degrees"
27:48.8,"Roll: 5.09 degrees, Pitch: -17.63 degrees"
27:48.8,"Roll: -0.61 degrees, Pitch: -13.86 degrees"
27:48.8,"Roll: -5.57 degrees, Pitch: -15.41 degrees"
27:48.8,"Roll: -7.73 degrees, Pitch: -17.95 degrees"
27:48.8,"Roll: -12.22 degrees, Pitch: -15.96 degrees"
27:48.8,"Roll: -17.73 degrees, Pitch: -16.26 degrees"
27:48.8,"Roll: -22.52 degrees, Pitch: -17.46 degrees"
27:48.8,"Roll: -28.61 degrees, Pitch: -16.54 degrees"
27:48.9,"Roll: -28.84 degrees, Pitch: -15.31 degrees"
27:48.9,"Roll: -31.14 degrees, Pitch: -15.87 degrees"
27:48.9,"Roll: -32.80 degrees, Pitch: -12.67 degrees"
27:48.9,"Roll: -37.44 degrees, Pitch: -5.08 degrees"
27:48.9,"Roll: -38.23 degrees, Pitch: -3.51 degrees"
27:48.9,"Roll: -36.53 degrees, Pitch: -3.62 degrees"
27:48.9,"Roll: -34.26 degrees, Pitch: -3.62 degrees"
27:48.9,"Roll: -33.73 degrees, Pitch: -2.82 degrees"
27:48.9,"Roll: -33.70 degrees, Pitch: -3.46 degrees"
27:49.0,"Roll: -33.18 degrees, Pitch: -4.67 degrees"
27:49.0,"Roll: -31.51 degrees, Pitch: -6.38 degrees"
27:49.0,"Roll: -29.29 degrees, Pitch: -6.75 degrees"
27:49.0,"Roll: -29.17 degrees, Pitch: -7.30 degrees"
27:49.0,"Roll: -28.03 degrees, Pitch: -9.47 degrees"
27:49.0,"Roll: -27.36 degrees, Pitch: -8.19 degrees"
27:49.0,"Roll: -26.12 degrees, Pitch: -8.34 degrees"
27:49.0,"Roll: -25.63 degrees, Pitch: -8.70 degrees"
27:49.0,"Roll: -25.13 degrees, Pitch: -8.00 degrees"
27:49.1,"Roll: -24.00 degrees, Pitch: -8.48 degrees"
27:49.1,"Roll: -22.42 degrees, Pitch: -9.03 degrees"
27:49.1,"Roll: -20.73 degrees, Pitch: -10.76 degrees"
27:49.1,"Roll: -19.83 degrees, Pitch: -11.99 degrees"
27:49.1,"Roll: -19.85 degrees, Pitch: -12.76 degrees"
27:49.1,"Roll: -20.31 degrees, Pitch: -12.60 degrees"
27:49.1,"Roll: -21.69 degrees, Pitch: -12.20 degrees"
27:49.1,"Roll: -21.60 degrees, Pitch: -11.50 degrees"
27:49.1,"Roll: -21.02 degrees, Pitch: -11.42 degrees"
27:49.2,"Roll: -20.50 degrees, Pitch: -11.50 degrees"
27:49.2,"Roll: -20.75 degrees, Pitch: -11.25 degrees"
27:49.2,"Roll: -21.50 degrees, Pitch: -10.85 degrees"
27:49.2,"Roll: -21.71 degrees, Pitch: -11.70 degrees"
27:49.2,"Roll: -22.39 degrees, Pitch: -12.07 degrees"
27:49.2,"Roll: -23.05 degrees, Pitch: -12.69 degrees"
27:49.2,"Roll: -23.59 degrees, Pitch: -11.99 degrees"
27:49.2,"Roll: -24.51 degrees, Pitch: -10.83 degrees"
27:49.2,"Roll: -25.18 degrees, Pitch: -10.26 degrees"
27:49.3,"Roll: -23.92 degrees, Pitch: -9.84 degrees"
27:49.3,"Roll: -23.01 degrees, Pitch: -8.91 degrees"
27:49.3,"Roll: -23.87 degrees, Pitch: -7.27 degrees"
27:49.3,"Roll: -23.62 degrees, Pitch: -7.76 degrees"
27:49.3,"Roll: -22.75 degrees, Pitch: -9.60 degrees"
27:49.3,"Roll: -22.88 degrees, Pitch: -9.77 degrees"
27:49.3,"Roll: -23.02 degrees, Pitch: -10.22 degrees"
27:49.3,"Roll: -22.63 degrees, Pitch: -10.08 degrees"
27:49.3,"Roll: -21.20 degrees, Pitch: -10.67 degrees"
27:49.4,"Roll: -21.10 degrees, Pitch: -11.35 degrees"
27:49.4,"Roll: -20.98 degrees, Pitch: -12.67 degrees"
27:49.4,"Roll: -21.15 degrees, Pitch: -11.47 degrees"
27:49.4,"Roll: -21.47 degrees, Pitch: -10.15 degrees"
27:49.4,"Roll: -22.12 degrees, Pitch: -9.87 degrees"
27:49.4,"Roll: -22.28 degrees, Pitch: -10.02 degrees"
27:49.4,"Roll: -21.50 degrees, Pitch: -9.90 degrees"
27:49.4,"Roll: -21.36 degrees, Pitch: -9.63 degrees"
27:49.4,"Roll: -20.72 degrees, Pitch: -9.80 degrees"
27:49.5,"Roll: -20.78 degrees, Pitch: -10.44 degrees"
27:49.5,"Roll: -20.89 degrees, Pitch: -11.22 degrees"
27:49.5,"Roll: -21.14 degrees, Pitch: -11.08 degrees"
27:49.5,"Roll: -21.41 degrees, Pitch: -11.60 degrees"
27:49.5,"Roll: -21.69 degrees, Pitch: -12.08 degrees"
27:49.5,"Roll: -21.97 degrees, Pitch: -11.79 degrees"
27:49.5,"Roll: -21.90 degrees, Pitch: -11.22 degrees"
27:49.5,"Roll: -21.76 degrees, Pitch: -11.11 degrees"
27:49.5,"Roll: -21.49 degrees, Pitch: -10.46 degrees"
27:49.5,"Roll: -21.36 degrees, Pitch: -10.50 degrees"
27:49.6,"Roll: -20.94 degrees, Pitch: -10.75 degrees"
27:49.6,"Roll: -21.29 degrees, Pitch: -11.46 degrees"
27:49.6,"Roll: -21.23 degrees, Pitch: -11.81 degrees"
27:49.6,"Roll: -21.50 degrees, Pitch: -12.24 degrees"
27:49.6,"Roll: -21.58 degrees, Pitch: -11.70 degrees"
27:49.6,"Roll: -21.02 degrees, Pitch: -11.67 degrees"
27:49.6,"Roll: -20.97 degrees, Pitch: -11.45 degrees"
27:49.6,"Roll: -20.67 degrees, Pitch: -11.96 degrees"
27:49.6,"Roll: -20.32 degrees, Pitch: -11.90 degrees"
27:49.7,"Roll: -20.23 degrees, Pitch: -11.90 degrees"
27:49.7,"Roll: -20.78 degrees, Pitch: -12.17 degrees"
27:49.7,"Roll: -21.09 degrees, Pitch: -12.87 degrees"
27:49.7,"Roll: -21.90 degrees, Pitch: -12.71 degrees"
27:49.7,"Roll: -22.71 degrees, Pitch: -12.27 degrees"
27:49.7,"Roll: -22.53 degrees, Pitch: -12.06 degrees"
27:49.7,"Roll: -20.87 degrees, Pitch: -13.01 degrees"
27:49.7,"Roll: -21.01 degrees, Pitch: -12.61 degrees"
27:49.7,"Roll: -21.49 degrees, Pitch: -13.48 degrees"
27:49.8,"Roll: -22.31 degrees, Pitch: -13.32 degrees"
27:49.8,"Roll: -22.23 degrees, Pitch: -13.53 degrees"
27:49.8,"Roll: -22.16 degrees, Pitch: -14.63 degrees"
27:49.8,"Roll: -22.24 degrees, Pitch: -15.54 degrees"
27:49.8,"Roll: -22.83 degrees, Pitch: -14.99 degrees"
27:49.8,"Roll: -23.32 degrees, Pitch: -14.08 degrees"
27:49.8,"Roll: -23.39 degrees, Pitch: -12.93 degrees"
27:49.8,"Roll: -23.38 degrees, Pitch: -12.43 degrees"
27:49.8,"Roll: -22.87 degrees, Pitch: -12.25 degrees"
27:49.9,"Roll: -22.75 degrees, Pitch: -11.98 degrees"
27:49.9,"Roll: -21.92 degrees, Pitch: -11.78 degrees"
27:49.9,"Roll: -22.10 degrees, Pitch: -12.33 degrees"
27:49.9,"Roll: -21.88 degrees, Pitch: -12.59 degrees"
27:49.9,"Roll: -21.91 degrees, Pitch: -12.52 degrees"
27:49.9,"Roll: -21.69 degrees, Pitch: -13.03 degrees"
27:49.9,"Roll: -22.05 degrees, Pitch: -12.63 degrees"
27:49.9,"Roll: -22.26 degrees, Pitch: -12.14 degrees"
27:49.9,"Roll: -22.02 degrees, Pitch: -12.71 degrees"
27:50.0,"Roll: -21.27 degrees, Pitch: -12.54 degrees"
27:50.0,"Roll: -21.02 degrees, Pitch: -12.77 degrees"
27:50.0,"Roll: -20.49 degrees, Pitch: -12.75 degrees"
27:50.0,"Roll: -20.63 degrees, Pitch: -12.91 degrees"
27:50.0,"Roll: -20.92 degrees, Pitch: -12.92 degrees"
27:50.0,"Roll: -21.61 degrees, Pitch: -12.78 degrees"
27:50.0,"Roll: -21.76 degrees, Pitch: -13.24 degrees"
27:50.0,"Roll: -21.99 degrees, Pitch: -13.34 degrees"
27:50.0,"Roll: -21.77 degrees, Pitch: -13.13 degrees"
27:50.1,"Roll: -22.06 degrees, Pitch: -12.41 degrees"
27:50.1,"Roll: -22.02 degrees, Pitch: -12.33 degrees"
27:50.1,"Roll: -21.93 degrees, Pitch: -12.05 degrees"
27:50.1,"Roll: -21.98 degrees, Pitch: -12.58 degrees"
27:50.1,"Roll: -21.64 degrees, Pitch: -12.56 degrees"
27:50.1,"Roll: -21.68 degrees, Pitch: -12.81 degrees"
27:50.1,"Roll: -21.98 degrees, Pitch: -12.18 degrees"
27:50.1,"Roll: -21.78 degrees, Pitch: -12.72 degrees"
27:50.1,"Roll: -21.89 degrees, Pitch: -12.85 degrees"
27:50.2,"Roll: -21.80 degrees, Pitch: -12.80 degrees"
27:50.2,"Roll: -21.64 degrees, Pitch: -12.81 degrees"
27:50.2,"Roll: -20.90 degrees, Pitch: -13.27 degrees"
27:50.2,"Roll: -20.90 degrees, Pitch: -13.07 degrees"
27:50.2,"Roll: -20.03 degrees, Pitch: -13.53 degrees"
27:50.2,"Roll: -20.48 degrees, Pitch: -13.34 degrees"
27:50.2,"Roll: -20.61 degrees, Pitch: -13.10 degrees"
27:50.2,"Roll: -21.03 degrees, Pitch: -12.47 degrees"
27:50.2,"Roll: -20.66 degrees, Pitch: -13.18 degrees"
27:50.3,"Roll: -20.13 degrees, Pitch: -12.93 degrees"
27:50.3,"Roll: -20.39 degrees, Pitch: -12.77 degrees"
27:50.3,"Roll: -20.36 degrees, Pitch: -13.09 degrees"
27:50.3,"Roll: -20.72 degrees, Pitch: -12.58 degrees"
27:50.3,"Roll: -21.06 degrees, Pitch: -12.48 degrees"
27:50.3,"Roll: -20.72 degrees, Pitch: -12.93 degrees"
27:50.3,"Roll: -20.75 degrees, Pitch: -13.31 degrees"
27:50.3,"Roll: -20.94 degrees, Pitch: -13.00 degrees"
27:50.3,"Roll: -21.29 degrees, Pitch: -12.59 degrees"
27:50.4,"Roll: -21.19 degrees, Pitch: -12.52 degrees"
27:50.4,"Roll: -21.21 degrees, Pitch: -12.57 degrees"
27:50.4,"Roll: -21.54 degrees, Pitch: -12.85 degrees"
